KeyValue	PolygonCode	Date	Precipitation	TMean	TMax	TMin	RelativeHumidityMean	Irradiation 	       WindSpeed	DAS
ClimateID0	12345	06/11/2008	0	8.56	13.18	5.44	90.63	6.09	1.73	
ClimateID0	12345	07/11/2008	0	8.52	13.75	4.16	86.91	4.99	1.6	
ClimateID0	12345	08/11/2008	0	8.69	11.99	5.03	79.59	7.07	2.04	
ClimateID0	12345	09/11/2008	1.4	9.83	11.58	7.71	78.99	3.31	3.03	
ClimateID0	12345	10/11/2008	0	12.87	14.81	11.29	77.16	3.49	4.84	
ClimateID0	12345	11/11/2008	4.6	10.71	14.7	7.12	74.49	4.31	3.59	
ClimateID0	12345	12/11/2008	0	7.1	11.47	3.47	79.03	5.37	1.9	
ClimateID0	12345	13/11/2008	0	7.04	10.39	4.81	84.49	3.45	0.99	
ClimateID0	12345	14/11/2008	0	7.04	9.82	3.32	81.09	1.50	1.9	
ClimateID0	12345	15/11/2008	0	9.91	11.58	8	85.05	1.90	1.66	
ClimateID0	12345	16/11/2008	3.6	9.37	12.21	4.27	89.95	1.71	3.05	
ClimateID0	12345	17/11/2008	0	4.41	8.29	1.28	85.5	3.34	1.28	
ClimateID0	12345	18/11/2008	1	5.97	10.71	1.65	83.44	3.12	2.14	
ClimateID0	12345	19/11/2008	0	7.8	10.36	5.36	79.69	3.40	2.84	
ClimateID0	12345	20/11/2008	2.6	8.83	10.47	6.77	81.56	1.08	4.76	
ClimateID0	12345	21/11/2008	6.4	4.89	8.42	0.27	79.57	1.77	7.29	
ClimateID0	12345	22/11/2008	2	0.57	2.1	-0.46	84.64	2.63	5.82	
ClimateID0	12345	23/11/2008	0.4	0.48	2.52	-1.45	84.87	2.60	3.7	
ClimateID0	12345	24/11/2008	8.6	1.57	5.08	-1.23	88.35	1.58	2.42	
ClimateID0	12345	25/11/2008	0.2	1.51	3.61	-2.1	90.01	1.97	2.21	
ClimateID0	12345	26/11/2008	0	3.97	7.33	0.56	80.79	3.81	1.35	
ClimateID0	12345	27/11/2008	0.2	3.71	5	2.76	80.33	1.50	1.78	
ClimateID0	12345	28/11/2008	0	0.72	3.3	-0.46	84.48	3.98	2.55	
ClimateID0	12345	29/11/2008	0	1.51	4.79	-0.82	84.09	3.00	1.45	
ClimateID0	12345	30/11/2008	1	1.39	3.98	-1.1	88.93	1.94	2.73	
ClimateID0	12345	01/12/2008	0.5	2.66	5.82	-1.65	86.87	3.63	2.15	
ClimateID0	12345	02/12/2008	0.9	3.14	5.21	0.85	84.34	1.96	2.26	
ClimateID0	12345	03/12/2008	0.8	0.79	2.51	-2.36	91.21	1.15	2.55	
ClimateID0	12345	04/12/2008	1.4	1.28	4.95	-2.62	87.6	1.11	3.96	
ClimateID0	12345	05/12/2008	6.8	5.28	7.5	3.75	85.48	3.30	2.33	
ClimateID0	12345	06/12/2008	3.2	4.58	5.73	3.29	90.77	0.67	2.63	
ClimateID0	12345	07/12/2008	0.6	3.4	5.87	-0.5	92.96	1.80	2.58	
ClimateID0	12345	08/12/2008	0.4	-0.13	3.49	-1.97	93.98	3.58	1.95	
ClimateID0	12345	09/12/2008	3.1	-0.12	2.02	-2.59	93.09	1.01	1.69	
ClimateID0	12345	10/12/2008	6.1	1.41	3.13	-0.82	94.03	1.09	1.54	
ClimateID0	12345	11/12/2008	0	-0.3	0.5	-1.1	100	1.50	0.3	
ClimateID0	12345	12/12/2008	0.2	-1	2.2	-2.8	98	7.24	1.5	
ClimateID0	12345	13/12/2008	0	-1.19	0.42	-3.47	83.08	0.84	4.25	
ClimateID0	12345	14/12/2008	0	0.7	3.93	-0.96	84.61	3.11	3.1	
ClimateID0	12345	15/12/2008	0.2	-1.43	1.49	-4.76	96.07	2.35	1.44	
ClimateID0	12345	16/12/2008	0.4	-0.65	0.8	-2.41	99.31	0.68	0.93	
ClimateID0	12345	17/12/2008	1.2	-1.28	2.22	-4.24	98.06	1.73	1.05	
ClimateID0	12345	18/12/2008	0.4	2.7	6.19	-0.09	91.9	3.23	1.47	
ClimateID0	12345	19/12/2008	2.2	4.93	6.72	2.14	84.18	2.20	3.04	
ClimateID0	12345	20/12/2008	6.8	7.35	10.52	3.08	90.03	0.69	4.3	
ClimateID0	12345	21/12/2008	6.8	7.96	10.28	5.54	87.99	1.44	2.87	
ClimateID0	12345	22/12/2008	1.2	8.01	9.65	4.25	89.23	0.75	3.62	
ClimateID0	12345	23/12/2008	0	5.38	6.45	3.14	93.41	1.08	1.35	
ClimateID0	12345	24/12/2008	0.4	4.35	6.58	2.06	93.39	0.69	2.18	
ClimateID0	12345	25/12/2008	0.2	3.63	5.78	-0.4	86.99	0.94	1.98	
ClimateID0	12345	26/12/2008	0	-0.68	2.4	-3.85	65.9	4.09	2.64	
ClimateID0	12345	27/12/2008	0	-3.56	-1.27	-5.37	80.35	2.67	2.28	
ClimateID0	12345	28/12/2008	0	-3.33	0.16	-7.36	77.1	3.88	2.23	
ClimateID0	12345	29/12/2008	0	-4.49	0.84	-8.63	80.99	3.68	1.71	
ClimateID0	12345	30/12/2008	0	-3.49	0.19	-6.03	78.38	3.86	2.28	
ClimateID0	12345	31/12/2008	0	-2.3	0.47	-5.1	84.95	1.91	2	
ClimateID0	12345	01/01/2009	0	-4.16	-1.74	-6.12	92.57	1.29	1.74	
ClimateID0	12345	02/01/2009	0	-1.85	-0.71	-3.7	95.42	0.67	0.97	
ClimateID0	12345	03/01/2009	0	-4.83	-1.52	-8.47	95.13	2.57	0.49	
ClimateID0	12345	04/01/2009	0	-0.54	0.49	-2.83	79.91	0.95	2.67	
ClimateID0	12345	05/01/2009	2.9	-1.98	0.26	-7.98	87.6	1.13	1.36	
ClimateID0	12345	06/01/2009	0	-12.85	-7.28	-17.84	84.34	3.50	0.86	
ClimateID0	12345	07/01/2009	0	-10.54	-4.07	-19.94	84.85	1.41	1.02	
ClimateID0	12345	08/01/2009	0	-6.47	-3.71	-13.47	92.33	3.72	1.49	
ClimateID0	12345	09/01/2009	0	-9.8	-2.59	-15.85	81.03	4.96	1.91	
ClimateID0	12345	10/01/2009	0	-7.42	-2.23	-13.38	73.7	4.76	2.49	
ClimateID0	12345	11/01/2009	0	-4.78	-0.05	-9.61	71.82	5.03	2.87	
ClimateID0	12345	12/01/2009	0	0.4	5.32	-4.89	60.13	4.89	3.28	
ClimateID0	12345	13/01/2009	0	2.76	4.92	0.19	69.47	1.77	2.56	
ClimateID0	12345	14/01/2009	0	2.17	4.38	0.27	88.26	1.03	1.25	
ClimateID0	12345	15/01/2009	0	1.49	4.93	-1.81	81.74	4.82	1.8	
ClimateID0	12345	16/01/2009	0	0.71	3.41	-1.74	84.57	3.52	3.06	
ClimateID0	12345	17/01/2009	0	4.06	6.92	1.19	85.09	4.12	3	
ClimateID0	12345	18/01/2009	1.5	4.86	6.79	1.37	80.16	2.75	4.31	
ClimateID0	12345	19/01/2009	0.4	5.2	9.83	1.45	81.28	2.71	4.5	
ClimateID0	12345	20/01/2009	0.1	2.75	5.58	-0.36	76.64	3.60	2.89	
ClimateID0	12345	21/01/2009	0	1.56	6.01	-1.04	83.59	3.65	1.74	
ClimateID0	12345	22/01/2009	0.2	2.94	5.32	-0.44	75.66	2.73	4.08	
ClimateID0	12345	23/01/2009	7.6	4.2	7.72	2.73	87.2	1.13	5.66	
ClimateID0	12345	24/01/2009	0	2.9	4.55	0.44	79.05	2.55	1.83	
ClimateID0	12345	25/01/2009	0	1.23	5.09	-1.66	82.69	6.08	2.77	
ClimateID0	12345	26/01/2009	0	-0.15	3.46	-3.19	84.23	5.59	2.17	
ClimateID0	12345	27/01/2009	0	-1.83	1.99	-4.85	90.94	2.95	0.74	
ClimateID0	12345	28/01/2009	0	-0.64	2.79	-3.54	84.93	4.33	1.3	
ClimateID0	12345	29/01/2009	0	-0.71	3.09	-5.13	80.81	5.36	2.45	
ClimateID0	12345	30/01/2009	0	-1.4	1.01	-3.08	80.83	6.22	3.16	
ClimateID0	12345	31/01/2009	0	-1.06	1.06	-2.7	71.19	2.75	4.53	
ClimateID0	12345	01/02/2009	0	-0.98	0.09	-2.51	60.54	2.61	3.92	
ClimateID0	12345	02/02/2009	0	0.98	4.39	-3.5	67.39	5.09	4.12	
ClimateID0	12345	03/02/2009	0	2.3	6.81	0	81.53	5.46	2.66	
ClimateID0	12345	04/02/2009	1	1.32	4.01	-0.25	91.66	2.95	1.43	
ClimateID0	12345	05/02/2009	0	4.07	9.51	0.23	84.87	4.38	2.77	
ClimateID0	12345	06/02/2009	0	4.45	8.14	1.62	87.65	5.20	2.5	
ClimateID0	12345	07/02/2009	0	2.08	4.36	0.25	96.46	1.23	2.61	
ClimateID0	12345	08/02/2009	0	1.5	3.36	0.21	78.56	2.86	2.51	
ClimateID0	12345	09/02/2009	3.3	2.03	4.49	0.5	80.87	3.93	3.2	
ClimateID0	12345	10/02/2009	7	4.01	7.99	0.62	86.87	1.72	6.97	
ClimateID0	12345	11/02/2009	1.1	2.09	4.57	0.38	81.08	5.28	5.3	
ClimateID0	12345	12/02/2009	1.7	0.13	1.81	-0.86	90.32	4.10	3.95	
ClimateID0	12345	13/02/2009	1.6	0.76	2.91	-0.41	87.11	3.50	2.52	
ClimateID0	12345	14/02/2009	0.1	-0.23	1.61	-1.98	84.2	7.51	2.74	
ClimateID0	12345	15/02/2009	0.6	-0.85	2.58	-5.61	80.93	6.29	1.32	
ClimateID0	12345	16/02/2009	5.7	3.55	5.57	1.05	94.44	1.49	3.13	
ClimateID0	12345	17/02/2009	6.8	4.1	5.97	-1.84	90.03	1.94	4.32	
ClimateID0	12345	18/02/2009	0	-1.84	0.88	-4.7	70.99	7.64	1.98	
ClimateID0	12345	19/02/2009	0	0.25	2.87	-2	73.6	6.22	0.86	
ClimateID0	12345	20/02/2009	2.5	3.8	5.14	0.55	92.79	1.90	3.79	
ClimateID0	12345	21/02/2009	0.1	3.96	5.44	2.49	88.46	3.24	2.08	
ClimateID0	12345	22/02/2009	3.5	5.44	6.79	3.85	91.49	2.08	3.86	
ClimateID0	12345	23/02/2009	0	4.79	5.82	3.23	85.9	2.75	5.68	
ClimateID0	12345	24/02/2009	0	3.36	5.29	1.53	85.75	4.00	2.55	
ClimateID0	12345	25/02/2009	0	3.52	8.17	-2.17	78.98	7.75	1.17	
ClimateID0	12345	26/02/2009	1	6.33	7.92	4.78	78.44	4.60	4.48	
ClimateID0	12345	27/02/2009	0	7.23	9.41	5.22	81.36	3.65	4.1	
ClimateID0	12345	28/02/2009	0	9.05	12.02	7.09	80.95	6.47	1.48	
ClimateID0	12345	01/03/2009	0.1	8.53	12.78	2.89	82.1	8.79	2.41	
ClimateID0	12345	02/03/2009	1.7	7.02	8.59	4.4	84.36	4.16	2.32	
ClimateID0	12345	03/03/2009	0	4.84	10.4	-0.15	71.49	11.48	2.28	
ClimateID0	12345	04/03/2009	0.5	5.57	9.88	2.01	73.72	8.10	3.88	
ClimateID0	12345	05/03/2009	26.1	3.38	5.06	2.07	93.93	1.69	3.46	
ClimateID0	12345	06/03/2009	23.9	3.45	4.38	2.25	91.32	1.42	6.75	
ClimateID0	12345	07/03/2009	0	4.83	8.79	-0.86	75.11	10.35	2.87	
ClimateID0	12345	08/03/2009	0.3	7.41	10.14	4.88	75.31	5.44	3.67	
ClimateID0	12345	09/03/2009	1.3	4.48	7.77	1.34	74.01	7.75	3.92	
ClimateID0	12345	10/03/2009	1.3	5.27	7.31	3.11	81.65	3.90	4.61	
ClimateID0	12345	11/03/2009	0	4.84	7.7	2.54	79.94	7.24	4.36	
ClimateID0	12345	12/03/2009	1	7.06	9.19	2.39	78.98	2.33	3.31	
ClimateID0	12345	13/03/2009	0.7	7.92	10.97	4.68	79.31	11.02	2.39	
ClimateID0	12345	14/03/2009	2.9	9.43	15.91	4.93	78.02	8.63	3.06	
ClimateID0	12345	15/03/2009	0.1	7.81	10.18	6.3	80.59	5.96	4.61	
ClimateID0	12345	16/03/2009	0	6.98	8.78	5.65	87.94	5.06	1.45	
ClimateID0	12345	17/03/2009	0	6.31	10.58	1.34	84.14	8.48	1.24	
ClimateID0	12345	18/03/2009	0	3.72	10.56	-2.28	70.89	13.34	0.83	
ClimateID0	12345	19/03/2009	0	3.67	10.69	-2.11	68.44	11.87	1.57	
ClimateID0	12345	20/03/2009	0	2.65	8.51	-3.01	65.04	16.09	1.38	
ClimateID0	12345	21/03/2009	0	3.51	9.5	-1.76	62.79	15.94	1.44	
ClimateID0	12345	22/03/2009	0	4.85	9.61	-1.19	76.21	5.72	3.73	
ClimateID0	12345	23/03/2009	5.5	6.9	10.09	2.39	76.54	4.62	6.15	
ClimateID0	12345	24/03/2009	3.1	3.04	6.35	0.26	80.17	6.63	4.95	
ClimateID0	12345	25/03/2009	12	3.48	6.93	0.93	83.97	4.92	4.68	
ClimateID0	12345	26/03/2009	0.2	6.34	8.12	3.94	81.09	5.23	3.71	
ClimateID0	12345	27/03/2009	1.2	6.72	8.67	4.24	73.23	7.21	3.26	
ClimateID0	12345	28/03/2009	0.5	6.24	9.77	3.54	76.72	10.61	3.25	
ClimateID0	12345	29/03/2009	0.2	5.08	8.54	1.76	80.6	7.69	2.8	
ClimateID0	12345	30/03/2009	0	4.9	10.78	-0.25	75.17	15.66	1.36	
ClimateID0	12345	31/03/2009	0	6.23	13.73	-1.76	68.85	18.47	1.44	
ClimateID0	12345	01/04/2009	0.1	8.45	16.56	-0.5	61.5	18.79	2.22	
ClimateID0	12345	02/04/2009	0	11.99	19.72	3.27	62.25	17.14	1.58	
ClimateID0	12345	03/04/2009	0	13.55	20.98	4.2	69.33	17.32	2.16	
ClimateID0	12345	04/04/2009	0	13.59	17.19	10.42	77.5	8.79	1.6	
ClimateID0	12345	05/04/2009	0	11.12	14.95	6.85	77.04	11.83	1.43	
ClimateID0	12345	06/04/2009	0	12.48	20.02	4.77	74.06	15.29	2.4	
ClimateID0	12345	07/04/2009	5.2	12.85	18.96	8.8	73.92	12.39	2.76	
ClimateID0	12345	08/04/2009	0	11.73	15.77	8.88	71.89	12.73	3.58	
ClimateID0	12345	09/04/2009	0	13.45	18.22	9.53	76.53	11.79	1.74	
ClimateID0	12345	10/04/2009	0	16.38	23.08	10.08	60.5	19.21	2.75	
ClimateID0	12345	11/04/2009	1.6	15.26	21.81	7.31	65.66	17.58	1.96	
ClimateID0	12345	12/04/2009	0	13.76	18.76	7.57	80.2	13.56	2.13	
ClimateID0	12345	13/04/2009	0	12.42	17.32	9.11	91.49	8.07	1.55	
ClimateID0	12345	14/04/2009	6.5	12.58	28.43	5.69	82.49	17.74	1.22	
ClimateID0	12345	15/04/2009	0	14.26	23.48	5.43	67.06	19.81	2.03	
ClimateID0	12345	16/04/2009	0	13.53	17.75	8.99	70.19	11.50	1.88	
ClimateID0	12345	17/04/2009	44.9	9.87	11.24	8.86	95.88	2.24	2.72	
ClimateID0	12345	18/04/2009	0.5	9.33	10.91	7.84	90.28	5.19	2.1	
ClimateID0	12345	19/04/2009	0	11.7	17.96	6.71	76.41	19.30	1.39	
ClimateID0	12345	20/04/2009	0	11.9	19.08	4.2	76.87	21.84	1.47	
ClimateID0	12345	21/04/2009	0	12.62	19.42	3.9	67.38	22.27	2.02	
ClimateID0	12345	22/04/2009	0	10.23	14.76	6.04	69.05	18.47	3.27	
ClimateID0	12345	23/04/2009	0	8.55	13.91	4.42	73.24	12.80	1.9	
ClimateID0	12345	24/04/2009	0	10.15	17.57	2.6	69.57	22.55	2.41	
ClimateID0	12345	25/04/2009	0	12.79	18.87	5.14	72.27	19.17	2.55	
ClimateID0	12345	26/04/2009	4.7	14.5	19.84	10.06	78.26	17.44	1.52	
ClimateID0	12345	27/04/2009	0	12.49	15.56	10.33	72.82	14.96	2.28	
ClimateID0	12345	28/04/2009	2.5	9.75	12.25	6.89	85.85	7.73	1.91	
ClimateID0	12345	29/04/2009	0.3	10.15	15.78	4.2	76.35	18.05	1.55	
ClimateID0	12345	30/04/2009	0	11.39	15.85	6.95	75.15	13.68	0.84	
ClimateID0	12345	01/05/2009	0	13.61	20.47	5.72	75.66	21.81	1.59	
ClimateID0	12345	02/05/2009	0	14.67	19.93	9.95	64.55	23.29	2.38	
ClimateID0	12345	03/05/2009	0	11.49	16.83	7.88	77.31	13.35	2.43	
ClimateID0	12345	04/05/2009	0	8.99	13.45	4.61	63.99	20.45	2.59	
ClimateID0	12345	05/05/2009	5.8	10.49	12.95	8.06	78.94	5.29	2.22	
ClimateID0	12345	06/05/2009	0.1	12.35	14.84	10.29	74.23	8.41	3.41	
ClimateID0	12345	07/05/2009	0	14.54	21.24	7.72	68.47	19.51	1.91	
ClimateID0	12345	08/05/2009	3.8	13.31	18.24	6.27	77.41	10.42	2.15	
ClimateID0	12345	09/05/2009	5.9	11.09	17.13	3.28	82.02	15.01	1.71	
ClimateID0	12345	10/05/2009	1.1	14.6	20.14	7.18	76.01	23.88	1.56	
ClimateID0	12345	11/05/2009	19	12.3	13.27	11.07	95.4	4.34	1.93	
ClimateID0	12345	12/05/2009	8.2	10.77	12.77	8.15	91.08	7.17	2.21	
ClimateID0	12345	13/05/2009	0	14	19.53	9.78	81.5	20.44	2.32	
ClimateID0	12345	14/05/2009	6.1	13.92	17.55	11.56	86.92	11.17	2.58	
ClimateID0	12345	15/05/2009	1.9	13.99	17.45	9.55	87.73	8.65	1.93	
ClimateID0	12345	16/05/2009	0	12.16	17.15	6.51	73.6	19.49	2.43	
ClimateID0	12345	17/05/2009	0.6	13.84	19.33	10.99	75.45	13.69	1.82	
ClimateID0	12345	18/05/2009	0	14.24	19.27	8.55	63.64	22.49	2.28	
ClimateID0	12345	19/05/2009	0	14.67	22.91	6.84	68.76	21.02	1.78	
ClimateID0	12345	20/05/2009	0	16.11	22.72	8.08	71.18	22.71	1.1	
ClimateID0	12345	21/05/2009	0	16.3	21.72	10.81	74.22	16.44	1.62	
ClimateID0	12345	22/05/2009	0	14.64	19.09	8.13	61.95	26.29	2.39	
ClimateID0	12345	23/05/2009	0	15.09	22.15	5.48	65.91	25.51	1.81	
ClimateID0	12345	24/05/2009	0	18.78	24.8	11.18	67.75	25.89	1.63	
ClimateID0	12345	25/05/2009	6.3	18.97	28.84	11.18	76.47	20.67	1.97	
ClimateID0	12345	26/05/2009	2.4	17.48	23.06	8.03	75.66	17.26	3.4	
ClimateID0	12345	27/05/2009	0	12.62	16.97	7.75	64.9	20.42	2.75	
ClimateID0	12345	28/05/2009	0	14.64	19.23	11.14	75.17	10.64	3.3	
ClimateID0	12345	29/05/2009	0	13.9	20.5	7.26	59.91	28.99	2.01	
ClimateID0	12345	30/05/2009	0	14.48	21.69	4.89	61.79	26.72	1.97	
ClimateID0	12345	31/05/2009	1.4	15.82	21.47	11.22	73.1	18.80	1.74	
ClimateID0	12345	01/06/2009	0	17.77	24.99	8.46	63.45	27.04	2.18	
ClimateID0	12345	02/06/2009	0	16.75	22.79	11.59	61.76	28.37	3.46	
ClimateID0	12345	03/06/2009	0	12.68	16.55	9.72	63.9	21.58	3.35	
ClimateID0	12345	04/06/2009	0	10.42	12.99	8.04	64.51	13.03	3.08	
ClimateID0	12345	05/06/2009	0	10.03	13.93	4.16	65.99	15.04	1.67	
ClimateID0	12345	06/06/2009	11.9	7.66	10.38	3.04	91.88	5.57	1.43	
ClimateID0	12345	07/06/2009	3.5	11.48	16.57	7.28	86.1	13.28	1.68	
ClimateID0	12345	08/06/2009	0	14	19.33	7.02	68.71	20.06	1.68	
ClimateID0	12345	09/06/2009	0.6	15.86	19.96	13.02	74.73	16.36	2.67	
ClimateID0	12345	10/06/2009	3.5	14.51	19.48	11.43	79.93	12.99	2.11	
ClimateID0	12345	11/06/2009	28.9	12.59	14.75	9.56	89.39	7.01	3.77	
ClimateID0	12345	12/06/2009	0.1	13.12	17.86	8.04	70.81	26.27	2.83	
ClimateID0	12345	13/06/2009	0	14.1	20.89	5.17	71.48	28.34	1.25	
ClimateID0	12345	14/06/2009	0	17.32	24.25	9.52	77.83	21.41	1.78	
ClimateID0	12345	15/06/2009	7.5	14.6	17.77	10.83	94.98	5.22	1.14	
ClimateID0	12345	16/06/2009	5.4	14.05	18.55	9.64	82.04	17.64	2.28	
ClimateID0	12345	17/06/2009	0	15.79	23.95	7.92	76.34	26.41	1.9	
ClimateID0	12345	18/06/2009	0	17.89	22.66	12.63	72.17	14.81	1.97	
ClimateID0	12345	19/06/2009	0	15.04	19.71	9.64	64.56	20.59	2.89	
ClimateID0	12345	20/06/2009	2	12.56	17.63	7.3	73.45	14.31	2.06	
ClimateID0	12345	21/06/2009	4.6	12.41	16.61	8.84	80.56	15.01	1.81	
ClimateID0	12345	22/06/2009	0	12.52	17.47	7.98	75.97	19.10	2.42	
ClimateID0	12345	23/06/2009	0	15.43	21.59	9.51	69.96	22.92	2.72	
ClimateID0	12345	24/06/2009	0	18.16	24.63	9.93	59.18	29.86	2.02	
ClimateID0	12345	25/06/2009	0	18.96	26.18	10.97	72.46	25.65	1.08	
ClimateID0	12345	26/06/2009	11.2	19.67	27.06	11.8	78.12	25.85	1.55	
ClimateID0	12345	27/06/2009	7.4	18.11	23.67	14.7	92.57	13.71	1.14	
ClimateID0	12345	28/06/2009	0	20.11	25.3	14.94	81.91	20.00	0.88	
ClimateID0	12345	29/06/2009	0	20.61	26.14	14.69	80.18	20.22	1.26	
ClimateID0	12345	30/06/2009	0	21.35	26.93	17.13	80.2	22.83	1.59	
ClimateID0	12345	01/07/2009	0	22.62	27.66	17.78	71.87	24.77	1.54	
ClimateID0	12345	02/07/2009	0	22.63	30.24	15.48	75.5	22.75	0.86	
ClimateID0	12345	03/07/2009	0.2	21.25	28.4	17.08	82.94	15.44	1.39	
ClimateID0	12345	04/07/2009	0	19.95	25.49	14.89	70.88	26.16	1.57	
ClimateID0	12345	05/07/2009	0	19.96	26.3	12.94	74.66	18.46	1.32	
ClimateID0	12345	06/07/2009	6.9	18.8	23.61	13.52	76.74	18.36	1.46	
ClimateID0	12345	07/07/2009	0.3	16.45	21.24	13.51	69.9	16.27	2.62	
ClimateID0	12345	08/07/2009	2.7	14.74	18	12.72	82.88	12.79	3.31	
ClimateID0	12345	09/07/2009	3.9	14.25	20.6	11.08	73.95	17.83	2.15	
ClimateID0	12345	10/07/2009	0.2	13.19	15.44	11.05	78.87	7.07	2.81	
ClimateID0	12345	11/07/2009	0.1	15.61	19.42	11.47	75.17	15.89	1.94	
ClimateID0	12345	12/07/2009	0.7	18.01	23.39	14.08	77.17	12.78	1.99	
ClimateID0	12345	13/07/2009	0.1	20.22	25.91	14.79	67.32	23.32	1.45	
ClimateID0	12345	14/07/2009	0	21.18	26.49	16.46	69.46	20.68	1.82	
ClimateID0	12345	15/07/2009	0	20.98	26.5	13.6	63.62	24.91	2.51	
ClimateID0	12345	16/07/2009	0	20.29	27.97	12.06	62.36	21.11	1.26	
ClimateID0	12345	17/07/2009	1.4	18.78	22.17	16.08	67.45	11.68	2.44	
ClimateID0	12345	18/07/2009	0.1	15.85	19.86	13.14	70.19	8.59	2.5	
ClimateID0	12345	19/07/2009	1	16.7	20.29	13.36	68.3	17.35	3.02	
ClimateID0	12345	20/07/2009	0.1	17.6	22.69	13.87	63.76	19.04	2.62	
ClimateID0	12345	21/07/2009	0.9	21.7	28.3	13.83	64.62	20.52	2.37	
ClimateID0	12345	22/07/2009	2.4	22.86	28.05	18.27	67.56	17.90	2.83	
ClimateID0	12345	23/07/2009	15.4	18.97	23.58	14.8	83.62	11.58	2.13	
ClimateID0	12345	24/07/2009	1.9	17.9	22.87	14.62	73.26	22.78	2.46	
ClimateID0	12345	25/07/2009	11.8	16.03	21.14	11.39	73.99	20.13	2.92	
ClimateID0	12345	26/07/2009	0	17.59	24.46	9.34	69.82	23.07	1.56	
ClimateID0	12345	27/07/2009	0.6	19.02	27.71	11.71	67.56	19.50	2.37	
ClimateID0	12345	28/07/2009	0	16.48	22.6	9.73	66.34	19.10	1.33	
ClimateID0	12345	29/07/2009	0	13.19	17.59	11.59	81.43	4.38	2.44	
ClimateID0	12345	30/07/2009	3.6	18.36	21.99	14.62	62.55	21.73	3.11	
ClimateID0	12345	31/07/2009	0	15.86	21.76	8.52	64.75	19.01	1.38	
ClimateID0	12345	01/08/2009	0	19.33	27.47	10.55	60.03	20.86	1.93	
ClimateID0	12345	02/08/2009	1.4	17.41	22.48	13.93	83	7.82	2.04	
ClimateID0	12345	03/08/2009	0.1	16.24	20.32	10.62	77.79	13.14	0.73	
ClimateID0	12345	04/08/2009	0	16.22	23.59	7.11	63.29	25.80	1.05	
ClimateID0	12345	05/08/2009	0	18.7	27.28	8.86	59.72	24.91	1.72	
ClimateID0	12345	06/08/2009	0	20.97	28.8	11.53	62.32	24.30	1.92	
ClimateID0	12345	07/08/2009	0	21.92	29.74	14.55	64.37	21.00	2.51	
ClimateID0	12345	08/08/2009	2.2	17.8	20.05	16.72	93.28	4.08	2.26	
ClimateID0	12345	09/08/2009	0	18.53	23.21	15.94	86.68	12.92	1.79	
ClimateID0	12345	10/08/2009	0	18.47	23.12	14	79.39	13.29	1.84	
ClimateID0	12345	11/08/2009	0.1	19.07	23.17	15.68	73.93	11.79	2.25	
ClimateID0	12345	12/08/2009	11.5	18.46	24.4	11.78	76.55	9.31	2.19	
ClimateID0	12345	13/08/2009	10.7	16.83	20.6	13.47	88.33	10.51	1.46	
ClimateID0	12345	14/08/2009	0	16.54	21.76	12.32	79.72	16.98	1.15	
ClimateID0	12345	15/08/2009	0	19.29	28.37	10.9	66.8	23.81	1.68	
ClimateID0	12345	16/08/2009	0	21.68	27.49	14.56	68.1	22.43	1.54	
ClimateID0	12345	17/08/2009	0	19.36	25.55	13.51	77.51	16.22	1.94	
ClimateID0	12345	18/08/2009	0	18.21	24.89	10.02	69.02	22.37	1.14	
ClimateID0	12345	19/08/2009	0	21.36	31.57	11.99	62.81	22.58	1.95	
ClimateID0	12345	20/08/2009	2.4	24.97	35.76	16.59	59.8	17.37	3.13	
ClimateID0	12345	21/08/2009	1.9	17.21	21.18	12.71	76.52	11.01	1.34	
ClimateID0	12345	22/08/2009	0	16.09	22.02	10.3	69.63	20.97	1.12	
ClimateID0	12345	23/08/2009	0	16.43	24.62	8.19	67.31	22.16	2.24	
ClimateID0	12345	24/08/2009	0	19.82	29.86	9.06	60.96	21.47	2.19	
ClimateID0	12345	25/08/2009	15.6	18.93	23.65	15.82	82.76	10.90	1.49	
ClimateID0	12345	26/08/2009	0	17.96	25.52	10.41	71.77	20.25	1.28	
ClimateID0	12345	27/08/2009	0	21.32	28.15	14.03	64.03	19.00	2.17	
ClimateID0	12345	28/08/2009	0	18.88	22.78	14.03	62.06	15.03	2.64	
ClimateID0	12345	29/08/2009	0.1	14.68	19.9	8.02	61.57	16.89	3.15	
ClimateID0	12345	30/08/2009	0	13.88	20.04	6.88	64.94	19.65	1.85	
ClimateID0	12345	31/08/2009	0	17.91	26.99	9.8	58.32	20.30	2.05	
ClimateID0	12345	01/09/2009	4.3	19.16	26.53	15.11	69.46	6.57	2.15	
ClimateID0	12345	02/09/2009	0	16.52	20.42	12.69	73.44	13.62	2.15	
ClimateID0	12345	03/09/2009	0.6	15.68	19.44	13.68	71.63	14.77	3.38	
ClimateID0	12345	04/09/2009	8	13.2	16.47	10.87	74.95	8.61	2.81	
ClimateID0	12345	05/09/2009	0	13.86	17.55	9.24	70.68	11.39	3.54	
ClimateID0	12345	06/09/2009	0	13.6	19.36	7.2	73.76	12.06	1.47	
ClimateID0	12345	07/09/2009	0	16.35	25.1	8.94	70.2	17.31	1.56	
ClimateID0	12345	08/09/2009	0.5	18.62	30.03	10.26	63.77	18.45	1.99	
ClimateID0	12345	09/09/2009	0	19.35	28.1	9.5	69.35	19.38	0.79	
