Trial;sampling date;treatment ;plot;fieldrep;position;trt_position;main crop;depth;RLDtotal_cmcm3;RLDtotal_cmcm3;RLDBP_cmcm3;RLU total;RLU bulk;RLU BP;Kästchen;Counting;EC;comment
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;180;0,04;0;0,04;;1;;5;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;180;0;0;0;;0;;6;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;180;0;0;0;;0;;7;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;180;0;0;0;;0;;14;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;180;0;0;0;;0;;15;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;180;0;0;0;;0;;16;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;180;0;0;0;;0;;17;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;180;0;0;0;;0;;18;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;180;0;0;0;;0;;19;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;180;0;0;0;;0;;20;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;175;0,08;0;0,08;;2;;8;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;175;0;0;0;;0;;9;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;175;0,04;0;0,04;;1;;10;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;175;0;0;0;;0;;11;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;175;0,12;0;0,12;;3;;12;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;175;0;0;0;;0;;13;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0,04;0;0,04;;1;;1;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0;0;0;;0;;2;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0,12;0;0,12;;3;;3;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0,04;0;0,04;;1;;4;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0,04;0;0,04;;1;;5;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0;0;0;;0;;6;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0;0;0;;0;;7;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0;0;0;;0;;14;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0;0;0;;0;;15;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0;0;0;;0;;16;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0;0;0;;0;;17;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0;0;0;;0;;18;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0;0;0;;0;;19;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;175;0;0;0;;0;;20;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;170;0;0;0;;0;;8;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;170;0;0;0;;0;;9;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;170;0;0;0;;0;;10;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;170;0;0;0;;0;;11;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;170;0,08;0;0,08;;2;;12;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;170;0,04;0;0,04;;1;;13;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0,04;0;0,04;;1;;1;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0,08;0;0,08;;2;;2;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0;0;0;;0;;3;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0,04;0;0,04;;1;;4;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0,04;0;0,04;;1;;5;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0,04;0;0,04;;1;;6;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0;0;0;;0;;7;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0;0;0;;0;;14;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0;0;0;;0;;15;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0;0;0;;0;;16;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0;0,12;0,12;;0;3;17;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0,04;0;0,04;;1;;18;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0;0;0;;0;;19;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;170;0;0;0;;0;;20;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;165;0,08;0;0,08;;2;;8;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;165;0;0;0;;0;;9;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;165;0;0;0;;0;;10;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;165;0,08;0;0,08;;2;;11;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;165;0;0;0;;0;;12;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;165;0;0;0;;0;;13;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0;0;0;;0;;1;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0,08;0;0,08;;2;;2;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0,04;0;0,04;;1;;3;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0;0;0;;0;;4;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0,04;0;0,04;;1;;5;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0;0;0;;0;;6;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0,08;0;0,08;;2;;7;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0;0;0;;0;;14;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0,08;0;0,08;;2;;15;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0,08;0;0,08;;2;;16;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0,04;0,2;0,24;;1;5;17;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0,08;0;0,08;;2;;18;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0,08;0;0,08;;2;;19;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;165;0;0;0;;0;;20;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;160;0,08;0;0,08;;2;;8;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;160;0,04;0;0,04;;1;;9;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;160;0;0;0;;0;;10;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;160;0,08;0;0,08;;2;;11;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;160;0,08;0;0,08;;2;;12;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;160;0,04;0;0,04;;1;;13;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0;0;0;;0;;1;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0;0;0;;0;;2;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0,08;0;0,08;;2;;3;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0,16;0;0,16;;4;;4;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0,04;0;0,04;;1;;5;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0;0;0;;0;;6;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0;0;0;;0;;7;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0,08;0;0,08;;2;;14;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0,08;0;0,08;;2;;15;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0,04;0;0,04;;1;;16;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0,04;0,36;0,4;;1;9;17;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0,04;0;0,04;;1;;18;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0,08;0;0,08;;2;;19;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;160;0;0;0;;0;;20;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;155;0,2;0;0,2;;5;;8;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;155;0,12;0;0,12;;3;;9;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;155;0,08;0;0,08;;2;;10;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;155;0,04;0;0,04;;1;;11;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;155;0,16;0;0,16;;4;;12;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;155;0,16;0;0,16;;4;;13;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,08;0;0,08;;2;;1;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,04;0;0,04;;1;;2;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,12;0;0,12;;3;;3;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,2;0;0,2;;5;;4;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,08;0;0,08;;2;;5;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,12;0;0,12;;3;;6;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,08;0;0,08;;2;;7;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,16;0;0,16;;4;;14;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,08;0;0,08;;2;;15;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,08;0;0,08;;2;;16;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,04;0,36;0,4;;1;9;17;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,08;0,2;0,28;;2;5;18;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0,08;0;0,08;;2;;19;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;155;0;0;0;;0;;20;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;150;0,16;0;0,16;;4;;8;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;150;0,12;0;0,12;;3;;9;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;150;0,08;0;0,08;;2;;10;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;150;0,2;0;0,2;;5;;11;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;150;0,04;0;0,04;;1;;12;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;150;0,2;0;0,2;;5;;13;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,04;0;0,04;;1;;1;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,08;0;0,08;;2;;2;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,08;0;0,08;;2;;3;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,12;0;0,12;;3;;4;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,12;0;0,12;;3;;5;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,08;0;0,08;;2;;6;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,04;0;0,04;;1;;7;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,16;0;0,16;;4;;14;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,12;0;0,12;;3;;15;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,12;0;0,12;;3;;16;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,2;0;0,2;;5;;17;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0;0,28;0,28;;0;7;18;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,08;0;0,08;;2;;19;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;150;0,04;0;0,04;;1;;20;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;145;0,16;0;0,16;;4;;8;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;145;0,28;0;0,28;;7;;9;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;145;0,08;0;0,08;;2;;10;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;145;0,12;0;0,12;;3;;11;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;145;0,08;0;0,08;;2;;12;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;145;0,08;0;0,08;;2;;13;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,08;0;0,08;;2;;1;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,08;0;0,08;;2;;2;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,08;0;0,08;;2;;3;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,04;0;0,04;;1;;4;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,08;0;0,08;;2;;5;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,08;0;0,08;;2;;6;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,08;0;0,08;;2;;7;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,04;0;0,04;;1;;14;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,28;0;0,28;;7;;15;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,16;0;0,16;;4;;16;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,16;0;0,16;;4;;17;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,2;0;0,2;;5;;18;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,2;0;0,2;;5;;19;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;145;0,12;0;0,12;;3;;20;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;140;0,12;0;0,12;;3;;8;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;140;0,08;0;0,08;;2;;9;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;140;0,08;0;0,08;;2;;10;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;140;0,12;0;0,12;;3;;11;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;140;0,2;0;0,2;;5;;12;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;140;0,08;0;0,08;;2;;13;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,16;0;0,16;;4;;1;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,08;0;0,08;;2;;2;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,08;0;0,08;;2;;3;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,16;0;0,16;;4;;4;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,12;0;0,12;;3;;5;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,16;0;0,16;;4;;6;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,16;0;0,16;;4;;7;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,12;0;0,12;;3;;14;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,12;0;0,12;;3;;15;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,04;0;0,04;;1;;16;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,08;0;0,08;;2;;17;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,2;0;0,2;;5;;18;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,24;0;0,24;;6;;19;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;140;0,08;0;0,08;;2;;20;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;135;0,2;0;0,2;;5;;8;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;135;0,12;0;0,12;;3;;9;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;135;0,04;0;0,04;;1;;10;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;135;0,32;0;0,32;;8;;11;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;135;0,08;0;0,08;;2;;12;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;135;0,12;0;0,12;;3;;13;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,08;0;0,08;;2;;1;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,08;0;0,08;;2;;2;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,24;0;0,24;;6;;3;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,12;0;0,12;;3;;4;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,12;0;0,12;;3;;5;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,16;0;0,16;;4;;6;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,04;0;0,04;;1;;7;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,12;0;0,12;;3;;14;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,2;0;0,2;;5;;15;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,08;0;0,08;;2;;16;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,44;0;0,44;;11;;17;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,44;0;0,44;;11;;18;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,12;0;0,12;;3;;19;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;135;0,12;0;0,12;;3;;20;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;130;0,08;0;0,08;;2;;8;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;130;0,12;0,28;0,4;;3;7;9;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;130;0,16;0;0,16;;4;;10;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;130;0,12;0;0,12;;3;;11;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;130;0,12;0;0,12;;3;;12;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;130;0,12;0;0,12;;3;;13;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0;0;0;;0;;1;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,12;0;0,12;;3;;2;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,04;0,4;0,44;;1;10;3;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,24;0;0,24;;6;;4;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,12;0;0,12;;3;;5;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,2;0;0,2;;5;;6;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,04;0;0,04;;1;;7;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,36;0;0,36;;9;;14;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,28;0;0,28;;7;;15;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,2;0;0,2;;5;;16;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,52;0;0,52;;13;;17;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,44;0;0,44;;11;;18;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,36;0;0,36;;9;;19;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;130;0,12;0;0,12;;3;;20;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;125;0,52;0;0,52;;13;;8;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;125;0,76;0;0,76;;19;;9;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;125;0,48;0;0,48;;12;;10;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;125;0,56;0;0,56;;14;;11;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;125;0,28;0;0,28;;7;;12;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;at;DLmel;winter wheat;125;0,2;0;0,2;;5;;13;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,76;0;0,76;;19;;1;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,2;0;0,2;;5;;2;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,4;0;0,4;;10;;3;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,56;0;0,56;;14;;4;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,12;0;0,12;;3;;5;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,16;0;0,16;;4;;6;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,76;0;0,76;;19;;7;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,36;0;0,36;;9;;14;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,24;0;0,24;;6;;15;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,2;0;0,2;;5;;16;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,6;0;0,6;;15;;17;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,6;0;0,6;;15;;18;1;61;
CF I-2;28.5.-7.6.2019;2;20;3;near;DLnearmel;winter wheat;125;0,4;0;0,4;;10;;19;1;61;
